trial_id,loss,accuracy,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.epochs,config.epsilon,config.learning_rate,config.batch_size,config.betas
bc3cf_00000,0.046280502657259796,66.32430069930071,67.30954265594482,True,True,,,4,f128e90a14214b349b2226c2eae71461,2022-08-22_12-30-11,1661164211,284.6992926597595,17804,administrador,10.68.58.17,284.6992926597595,0,4,0.0030460357666015625,"0_batch_size=64,betas=0_9_0_999,epochs=4,epsilon=0.0000,learning_rate=0.0001",4,1e-06,5e-05,64,"(0.9, 0.999)"
